Year,Make,Model,Vehicle class,Engine Capacity (cm3),Fuel Type,City (F) (L/100 km),Highway (F) (L/100 km),Combined (F) (L/100 km),Price (euros)
2022,Cadillac,CT5 AWD,Mid-size,2000.0,PG,10.9,7.8,9.5,0
2022,Cadillac,CT5 AWD,Mid-size,3000.0,PG,12.8,9.1,11.1,0
2022,Cadillac,CT5-V,Mid-size,3000.0,PG,12.8,8.7,11.0,0
2022,Cadillac,CT5-V AWD,Mid-size,3000.0,PG,12.8,9.1,11.1,0
2022,Cadillac,CT5-V Blackwing,Mid-size,6200.0,PG,18.1,10.7,14.8,0
2022,Cadillac,CT5-V Blackwing,Mid-size,6200.0,PG,18.3,11.4,15.2,0
2022,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,3000.0,D,11.7,9.0,10.5,0
2022,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6200.0,PG,16.3,12.7,14.7,0
2022,Cadillac,Escalade 4WD (No Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.0,12.7,15.1,0
2022,Cadillac,XT4,Sport utility vehicle: Small,2000.0,PG,10.0,7.8,9.0,0
2022,Cadillac,XT4 AWD,Sport utility vehicle: Small,2000.0,PG,10.9,8.2,9.7,0
2022,Cadillac,XT5,Sport utility vehicle: Small,2000.0,PG,10.8,8.2,9.6,0
2022,Cadillac,XT5 AWD,Sport utility vehicle: Small,2000.0,PG,11.2,8.7,10.1,0
2022,Cadillac,XT5 AWD,Sport utility vehicle: Small,3600.0,G,12.9,9.2,11.2,0
2022,Cadillac,XT6 AWD,Sport utility vehicle: Small,2000.0,PG,11.2,9.0,10.2,0
2022,Cadillac,XT6 AWD,Sport utility vehicle: Small,3600.0,G,13.1,9.5,11.5,0
2022,Chevrolet,Blazer,Sport utility vehicle: Small,2000.0,G,10.6,8.0,9.4,0
2022,Chevrolet,Blazer,Sport utility vehicle: Small,3600.0,G,12.3,8.8,10.7,0
2022,Chevrolet,Blazer AWD,Sport utility vehicle: Small,2000.0,G,10.8,8.7,9.9,0
2022,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3600.0,G,12.6,9.2,11.0,0
2022,Chevrolet,Camaro,Subcompact,2000.0,PG,10.9,7.8,9.5,0
2022,Chevrolet,Camaro,Subcompact,2000.0,PG,12.6,8.0,10.5,0
2022,Chevrolet,Camaro,Subcompact,3600.0,G,12.8,8.1,10.7,0
2022,Chevrolet,Camaro,Subcompact,3600.0,G,14.4,9.1,12.0,0
2022,Chevrolet,Camaro SS,Subcompact,6200.0,PG,14.6,8.9,12.0,0
2022,Chevrolet,Camaro SS,Subcompact,6200.0,PG,14.9,9.9,12.6,0
2022,Chevrolet,Camaro ZL1,Subcompact,6200.0,PG,18.3,11.2,15.1,0
2022,Chevrolet,Camaro ZL1,Subcompact,6200.0,PG,17.2,12.0,14.9,0
2022,Chevrolet,Colorado,Pickup truck: Small,2500.0,G,12.2,9.4,10.9,0
2022,Chevrolet,Colorado,Pickup truck: Small,2800.0,D,11.8,7.9,10.1,0
2022,Chevrolet,Colorado,Pickup truck: Small,3600.0,G,12.9,9.3,11.3,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,2500.0,G,12.6,9.9,11.4,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,2800.0,D,12.2,8.4,10.5,0
2022,Chevrolet,Colorado 4WD,Pickup truck: Small,3600.0,G,14.0,9.9,12.1,0
2022,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2800.0,D,13.3,10.6,12.1,0
2022,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3600.0,G,15.0,13.0,14.1,0
2022,Chevrolet,Corvette,Two-seater,6200.0,PG,15.1,9.6,12.6,0
2022,Chevrolet,Equinox,Sport utility vehicle: Small,1500.0,G,8.9,7.7,8.4,0
2022,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1500.0,G,9.4,8.0,8.8,0
2022,Chevrolet,Malibu,Mid-size,1500.0,G,8.2,6.6,7.5,0
2022,Chevrolet,Malibu,Mid-size,2000.0,PG,10.7,7.1,9.1,0
2022,Chevrolet,Silverado,Pickup truck: Standard,2700.0,G,12.5,10.6,11.6,0
2022,Chevrolet,Silverado,Pickup truck: Standard,3000.0,D,10.2,7.5,8.9,0
2022,Chevrolet,Silverado FFV,Pickup truck: Standard,5300.0,G,16.2,12.3,14.5,0
2022,Chevrolet,Silverado FFV,Pickup truck: Standard,5300.0,ET,21.5,16.0,19.1,0
2022,Chevrolet,Silverado,Pickup truck: Standard,5300.0,G,15.1,11.3,13.4,0
2022,Chevrolet,Silverado,Pickup truck: Standard,5300.0,G,14.4,11.3,13.0,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,2700.0,G,13.9,12.0,13.1,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,2700.0,G,14.7,13.1,14.0,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,3000.0,D,10.9,9.1,10.1,0
2022,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,3000.0,D,10.5,9.1,9.9,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,3000.0,D,11.8,10.3,11.2,0
2022,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5300.0,G,16.5,12.8,14.8,0
2022,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5300.0,ET,22.0,16.4,19.5,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5300.0,G,17.4,14.7,16.2,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5300.0,ET,23.1,19.6,21.5,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,5300.0,G,15.6,11.9,13.9,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5300.0,G,16.9,13.3,15.3,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,5300.0,G,14.7,11.8,13.4,0
2022,Chevrolet,Silverado 4WD (No DFM),Pickup truck: Standard,5300.0,G,16.8,12.4,14.8,0
2022,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,5300.0,G,15.3,12.3,13.9,0
2022,Chevrolet,Silverado 4WD (No Stop-Start),Pickup truck: Standard,5300.0,G,16.1,12.4,14.4,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5300.0,G,16.6,14.0,15.4,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire (No Stop-Start),Pickup truck: Standard,5300.0,G,16.8,13.9,15.5,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire (No DFM),Pickup truck: Standard,5300.0,G,18.1,13.8,16.2,0
2022,Chevrolet,Silverado 4WD,Pickup truck: Standard,6200.0,PG,15.7,11.9,14.0,0
2022,Chevrolet,Silverado 4WD (No Stop-Start),Pickup truck: Standard,6200.0,PG,16.6,12.3,14.7,0
2022,Chevrolet,Silverado 4WD Custom Trail Boss,Pickup truck: Standard,6200.0,PG,16.5,13.2,15.0,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,6200.0,PG,16.5,13.2,15.0,0
2022,Chevrolet,Silverado 4WD Mud Terrain Tire (No Stop-Start),Pickup truck: Standard,6200.0,PG,18.2,14.2,16.4,0
2022,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,6200.0,PG,16.7,14.1,15.5,0
2022,Chevrolet,Spark,Subcompact,1400.0,G,7.7,6.2,7.0,0
2022,Chevrolet,Spark,Subcompact,1400.0,G,8.0,6.2,7.2,0
2022,Chevrolet,Suburban,Sport utility vehicle: Standard,3000.0,D,11.2,8.7,10.1,0
2022,Chevrolet,Suburban,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,Chevrolet,Suburban (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,16.0,11.9,14.1,0
2022,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,3000.0,D,11.7,9.0,10.5,0
2022,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5300.0,G,15.9,12.4,14.3,0
2022,Chevrolet,Suburban 4WD (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,17.0,12.7,15.1,0
2022,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,6200.0,PG,16.3,12.7,14.7,0
2022,Chevrolet,Suburban 4WD (No Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.0,12.7,15.1,0
2022,Chevrolet,Tahoe,Sport utility vehicle: Standard,3000.0,D,11.0,8.4,9.8,0
2022,Chevrolet,Tahoe,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,Chevrolet,Tahoe (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,16.0,11.9,14.1,0
2022,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,3000.0,D,11.7,9.0,10.5,65000
2022,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,Chevrolet,Tahoe 4WD (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,17.0,12.7,15.1,0
2022,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,6200.0,PG,16.3,12.7,14.7,0
2022,Chevrolet,Tahoe 4WD (No Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.0,12.7,15.1,0
2022,Chevrolet,Trailblazer,Sport utility vehicle: Small,1200.0,G,8.0,7.6,7.8,0
2022,Chevrolet,Trailblazer,Sport utility vehicle: Small,1300.0,G,8.0,7.2,7.6,0
2022,Chevrolet,Trailblazer AWD,Sport utility vehicle: Small,1300.0,G,8.9,7.8,8.4,0
2022,Chevrolet,Traverse,Sport utility vehicle: Standard,3600.0,G,13.0,8.8,11.1,0
2022,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,3600.0,G,13.6,9.6,11.8,0
2022,Chevrolet,Trax,Sport utility vehicle: Small,1400.0,G,9.7,7.3,8.6,0
2022,Chevrolet,Trax AWD,Sport utility vehicle: Small,1400.0,G,10.2,7.7,9.1,0
2022,Chrysler,300,Full-size,3600.0,G,12.4,7.8,10.3,0
2022,Chrysler,300,Full-size,5700.0,G,14.7,9.4,12.3,0
2022,Chrysler,300 AWD,Full-size,3600.0,G,12.8,8.7,11.0,0
2022,Chrysler,Grand Caravan,Minivan,3600.0,G,12.4,8.4,10.6,0
2022,Chrysler,Pacifica,Minivan,3600.0,G,12.4,8.4,10.6,0
2022,Chrysler,Pacifica AWD,Minivan,3600.0,G,14.1,9.4,12.0,0
2022,Dodge,Challenger,Mid-size,3600.0,G,12.4,7.8,10.3,0
2022,Dodge,Challenger (MDS),Mid-size,5700.0,G,14.7,9.4,12.3,0
2022,Dodge,Challenger,Mid-size,5700.0,PG,15.6,10.1,13.1,0
2022,Dodge,Challenger (MDS),Mid-size,6400.0,PG,15.8,9.6,13.0,0
2022,Dodge,Challenger,Mid-size,6400.0,PG,16.7,10.4,13.9,0
2022,Dodge,Challenger AWD,Mid-size,3600.0,G,12.8,8.7,11.0,0
2022,Dodge,Challenger Widebody (MDS),Mid-size,6400.0,PG,15.8,9.6,13.0,0
2022,Dodge,Challenger Widebody,Mid-size,6400.0,PG,16.7,10.4,13.9,0
2022,Dodge,Challenger SRT Hellcat,Mid-size,6200.0,PG,17.6,10.7,14.5,0
2022,Dodge,Challenger SRT Hellcat,Mid-size,6200.0,PG,18.1,11.4,15.1,0
2022,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6200.0,PG,18.6,11.3,15.3,0
2022,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6200.0,PG,18.1,11.4,15.1,0
2022,Dodge,Charger,Full-size,3600.0,G,12.4,7.8,10.3,0
2022,Dodge,Charger (MDS),Full-size,5700.0,G,14.7,9.4,12.3,0
2022,Dodge,Charger (MDS),Full-size,6400.0,PG,15.8,9.6,13.0,0
2022,Dodge,Charger AWD,Full-size,3600.0,G,12.8,8.7,11.0,0
2022,Dodge,Charger Widebody (MDS),Full-size,6400.0,PG,15.8,9.6,13.0,0
2022,Dodge,Charger SRT Hellcat Widebody,Full-size,6200.0,PG,19.0,11.5,15.6,0
2022,Dodge,Durango AWD,Sport utility vehicle: Standard,3600.0,G,12.7,9.6,11.3,0
2022,Dodge,Durango AWD,Sport utility vehicle: Standard,5700.0,G,16.7,10.9,14.1,0
2022,Dodge,Durango AWD SRT,Sport utility vehicle: Standard,6400.0,PG,18.3,12.2,15.6,0
2022,FIAT,500X AWD,Sport utility vehicle: Small,1300.0,G,10.0,7.9,9.1,0
2022,Ford,Bronco 4WD,Sport utility vehicle: Small,2300.0,G,12.1,11.2,11.7,0
2022,Ford,Bronco 4WD,Sport utility vehicle: Small,2300.0,G,12.1,11.4,11.8,0
2022,Ford,Bronco 4WD,Sport utility vehicle: Small,2700.0,G,12.8,11.9,12.4,0
2022,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2300.0,G,13.5,14.0,13.7,0
2022,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2300.0,G,14.9,13.5,14.3,0
2022,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2700.0,G,14.1,14.1,14.1,0
2022,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2300.0,G,13.1,13.1,13.1,0
2022,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2300.0,G,13.8,12.4,13.2,0
2022,Ford,Bronco Raptor 4WD,Sport utility vehicle: Standard,3000.0,G,15.7,14.8,15.3,0
2022,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2300.0,G,13.1,13.8,13.4,0
2022,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2300.0,G,13.8,13.1,13.5,0
2022,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2700.0,G,14.1,14.1,14.1,0
2022,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,1500.0,G,9.3,8.4,8.9,0
2022,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,2000.0,G,11.1,9.0,10.2,0
2022,Ford,EcoSport AWD,Sport utility vehicle: Small,2000.0,G,10.4,8.0,9.3,0
2022,Ford,Edge AWD,Sport utility vehicle: Small,2000.0,G,11.5,8.4,10.1,0
2022,Ford,Edge AWD,Sport utility vehicle: Small,2000.0,G,11.6,8.5,10.2,0
2022,Ford,Edge AWD,Sport utility vehicle: Small,2700.0,G,12.6,9.3,11.2,0
2022,Ford,Escape,Sport utility vehicle: Small,1500.0,G,8.5,6.8,7.8,0
2022,Ford,Escape AWD,Sport utility vehicle: Small,1500.0,G,9.0,7.6,8.4,0
2022,Ford,Escape AWD,Sport utility vehicle: Small,2000.0,G,10.5,7.5,9.2,0
2022,Ford,Escape Hybrid,Sport utility vehicle: Small,2500.0,G,5.4,6.3,5.8,0
2022,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,2500.0,G,5.5,6.4,5.9,0
2022,Ford,Expedition 4X4,Sport utility vehicle: Standard,3500.0,G,14.8,10.6,12.9,0
2022,Ford,Expedition 4X4 (Without Stop-Start),Sport utility vehicle: Standard,3500.0,G,15.4,11.2,13.5,0
2022,Ford,Expedition Timberline 4X4,Sport utility vehicle: Standard,3500.0,G,14.5,12.3,13.5,0
2022,Ford,Expedition Timberline 4X4 (Without Stop-Start),Sport utility vehicle: Standard,3500.0,G,15.2,12.3,13.9,0
2022,Ford,Explorer AWD,Sport utility vehicle: Standard,2300.0,G,11.7,8.6,10.3,0
2022,Ford,Explorer AWD (Without Stop-Start),Sport utility vehicle: Standard,2300.0,G,12.0,9.0,10.7,0
2022,Ford,Explorer Timberline AWD,Sport utility vehicle: Standard,2300.0,G,12.2,10.5,11.5,0
2022,Ford,Explorer Timberline AWD (Without Stop-Start),Sport utility vehicle: Standard,2300.0,G,12.5,11.0,11.8,0
2022,Ford,Explorer AWD,Sport utility vehicle: Standard,3000.0,G,13.4,9.8,11.8,0
2022,Ford,Explorer AWD,Sport utility vehicle: Standard,3000.0,G,13.4,9.8,11.8,0
2022,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,3300.0,G,10.1,9.0,9.6,0
2022,Ford,F-150,Pickup truck: Standard,2700.0,G,12.1,9.4,10.9,0
2022,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,2700.0,G,13.5,10.1,12.0,0
2022,Ford,F-150 FFV,Pickup truck: Standard,3300.0,G,12.1,9.8,11.1,0
2022,Ford,F-150 FFV,Pickup truck: Standard,3300.0,ET,16.8,12.8,15.0,0
2022,Ford,F-150,Pickup truck: Standard,3500.0,G,13.1,9.9,11.7,0
2022,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,3500.0,G,13.7,10.0,12.0,0
2022,Ford,F-150 FFV,Pickup truck: Standard,5000.0,G,14.4,10.8,12.8,0
2022,Ford,F-150 FFV,Pickup truck: Standard,5000.0,ET,20.8,14.3,17.9,0
2022,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,G,14.7,10.6,12.9,0
2022,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,ET,20.1,14.1,17.4,0
2022,Ford,F-150 4X4,Pickup truck: Standard,2700.0,G,12.9,10.1,11.7,0
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,3300.0,G,12.6,10.7,11.8,0
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,3300.0,ET,17.3,13.1,15.4,0
2022,Ford,F-150 4X4,Pickup truck: Standard,3500.0,G,13.5,10.3,12.1,0
2022,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,14.6,11.0,13.0,0
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,5000.0,G,14.7,10.8,12.9,0
2022,Ford,F-150 4X4 FFV,Pickup truck: Standard,5000.0,ET,21.2,14.2,18.1,0
2022,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,G,15.1,10.7,13.1,0
2022,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,ET,20.7,14.2,17.8,0
2022,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3500.0,G,15.8,13.2,14.6,0
2022,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,16.8,13.2,15.2,0
2022,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,3500.0,G,16.0,14.4,15.3,0
2022,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,16.6,14.8,15.8,0
2022,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3500.0,G,14.3,11.8,13.2,0
2022,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,14.7,11.7,13.3,0
2022,Ford,F-150 Hybrid,Pickup truck: Standard,3500.0,G,9.8,9.7,9.7,0
2022,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3500.0,G,10.3,10.0,10.2,0
2022,Ford,GT,Two-seater,3500.0,PG,19.9,12.8,16.7,0
2022,Ford,Maverick AWD,Pickup truck: Small,2000.0,G,10.7,8.1,9.6,0
2022,Ford,Maverick Hybrid,Pickup truck: Small,2500.0,G,5.6,7.1,6.3,0
2022,Ford,Mustang,Subcompact,2300.0,G,11.0,7.4,9.3,0
2022,Ford,Mustang,Subcompact,2300.0,G,11.4,7.9,9.8,0
2022,Ford,Mustang (High Performance),Subcompact,2300.0,G,11.7,8.6,10.3,0
2022,Ford,Mustang,Subcompact,2300.0,G,11.5,8.2,10.0,0
2022,Ford,Mustang (High Performance),Subcompact,2300.0,G,11.9,8.7,10.5,0
2022,Ford,Mustang,Subcompact,5000.0,G,15.2,9.7,12.7,0
2022,Ford,Mustang,Subcompact,5000.0,G,16.1,10.1,13.4,0
2022,Ford,Mustang Convertible,Subcompact,2300.0,G,11.7,8.1,10.1,0
2022,Ford,Mustang Convertible,Subcompact,2300.0,G,12.0,8.5,10.4,0
2022,Ford,Mustang Convertible (High Performance),Subcompact,2300.0,G,12.1,8.9,10.7,0
2022,Ford,Mustang Convertible,Subcompact,2300.0,G,11.8,8.6,10.4,0
2022,Ford,Mustang Convertible (High Performance),Subcompact,2300.0,G,12.3,9.2,10.9,0
2022,Ford,Mustang Convertible,Subcompact,5000.0,G,15.8,10.4,13.4,0
2022,Ford,Mustang Mach 1,Subcompact,5000.0,G,15.2,10.1,12.9,0
2022,Ford,Mustang Mach 1,Subcompact,5000.0,G,17.1,11.2,14.5,0
2022,Ford,Ranger 4WD,Pickup truck: Standard,2300.0,G,11.9,9.7,10.9,0
2022,Ford,Ranger 4WD (Without Stop-Start),Pickup truck: Standard,2300.0,G,12.4,9.7,11.2,0
2022,Ford,Ranger 4WD Tremor,Pickup truck: Standard,2300.0,G,12.4,12.3,12.4,0
2022,Ford,Shelby GT500 Mustang,Subcompact,5200.0,PG,19.9,12.7,16.7,0
2022,Ford,Transit Connect Van,Special purpose vehicle,2000.0,G,9.8,8.9,9.4,0
2022,Ford,Transit Connect Van FFV,Special purpose vehicle,2000.0,G,9.8,8.9,9.4,0
2022,Ford,Transit Connect Van FFV,Special purpose vehicle,2000.0,ET,13.3,11.9,12.7,0
2022,Ford,Transit Connect Van,Special purpose vehicle,2500.0,G,12.0,8.9,10.6,0
2022,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2000.0,G,10.0,8.3,9.2,25000
2022,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2000.0,G,10.0,8.3,9.2,0
2022,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2000.0,ET,14.7,11.3,13.2,0
2022,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2500.0,G,12.1,9.0,10.6,25000
2022,Genesis,G70 AWD,Compact,2000.0,PG,11.4,8.2,10.0,0
2022,Genesis,G70 AWD,Compact,3300.0,PG,13.5,9.1,11.5,0
2022,Genesis,G80 AWD,Full-size,2500.0,PG,10.8,7.9,9.5,0
2022,Genesis,G80 AWD,Full-size,3500.0,PG,14.8,9.9,12.6,0
2022,Genesis,G90 AWD,Full-size,5000.0,PG,15.0,10.1,12.8,0
2022,Genesis,GV70 AWD,Sport utility vehicle: Small,2500.0,PG,10.7,8.4,9.7,0
2022,Genesis,GV70 AWD,Sport utility vehicle: Small,3500.0,PG,12.9,10.0,11.6,0
2022,Genesis,GV80 AWD,Sport utility vehicle: Standard,2500.0,PG,11.3,9.5,10.5,0
2022,Genesis,GV80 AWD,Sport utility vehicle: Standard,3500.0,PG,12.9,10.4,11.8,0
2022,GMC,Acadia,Sport utility vehicle: Standard,2000.0,G,10.6,8.0,9.4,0
2022,GMC,Acadia,Sport utility vehicle: Standard,3600.0,G,12.3,8.8,10.7,0
2022,GMC,Acadia AWD,Sport utility vehicle: Standard,2000.0,G,10.8,8.7,9.9,0
2022,GMC,Acadia AWD,Sport utility vehicle: Standard,3600.0,G,12.6,9.2,11.0,0
2022,GMC,Canyon,Pickup truck: Small,2500.0,G,12.2,9.4,10.9,0
2022,GMC,Canyon,Pickup truck: Small,2800.0,D,11.8,7.9,10.1,0
2022,GMC,Canyon,Pickup truck: Small,3600.0,G,12.9,9.3,11.3,0
2022,GMC,Canyon 4WD,Pickup truck: Small,2500.0,G,12.6,9.9,11.4,0
2022,GMC,Canyon 4WD,Pickup truck: Small,2800.0,D,12.2,8.4,10.5,0
2022,GMC,Canyon 4WD,Pickup truck: Small,3600.0,G,14.0,9.9,12.1,0
2022,GMC,Sierra,Pickup truck: Standard,2700.0,G,12.5,10.6,11.6,0
2022,GMC,Sierra,Pickup truck: Standard,3000.0,D,10.2,7.8,9.1,0
2022,GMC,Sierra FFV,Pickup truck: Standard,5300.0,G,16.2,12.3,14.5,0
2022,GMC,Sierra FFV,Pickup truck: Standard,5300.0,ET,21.5,16.0,19.1,0
2022,GMC,Sierra,Pickup truck: Standard,5300.0,G,15.1,11.3,13.4,0
2022,GMC,Sierra,Pickup truck: Standard,5300.0,G,14.4,11.3,13.0,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,2700.0,G,13.9,12.0,13.1,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,2700.0,G,14.7,13.1,14.0,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,3000.0,D,10.5,9.1,9.9,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,3000.0,D,11.8,10.3,11.2,0
2022,GMC,Sierra 4WD FFV,Pickup truck: Standard,5300.0,G,16.5,12.8,14.8,0
2022,GMC,Sierra 4WD FFV,Pickup truck: Standard,5300.0,ET,22.0,16.4,19.5,0
2022,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5300.0,G,17.4,14.7,16.2,0
2022,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5300.0,ET,23.1,19.6,21.5,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,5300.0,G,15.6,11.9,13.9,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,5300.0,G,16.9,13.3,15.3,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,5300.0,G,14.9,12.0,13.6,0
2022,GMC,Sierra 4WD (No DFM),Pickup truck: Standard,5300.0,G,16.8,12.4,14.8,0
2022,GMC,Sierra 4WD (With Sport Mode),Pickup truck: Standard,5300.0,G,15.4,12.3,14.0,0
2022,GMC,Sierra 4WD (No Stop-Start),Pickup truck: Standard,5300.0,G,16.1,12.4,14.4,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,5300.0,G,16.6,14.0,15.4,0
2022,GMC,Sierra 4WD Mud Terrain Tire (No DFM),Pickup truck: Standard,5300.0,G,18.1,13.8,16.2,0
2022,GMC,Sierra 4WD,Pickup truck: Standard,6200.0,PG,15.7,11.9,14.0,0
2022,GMC,Sierra 4WD (No Stop-Start),Pickup truck: Standard,6200.0,PG,16.6,12.3,14.7,0
2022,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,6200.0,PG,16.5,13.2,15.0,0
2022,GMC,Sierra 4WD Mud Terrain Tire (No Stop-Start),Pickup truck: Standard,6200.0,PG,18.2,14.2,16.4,0
2022,GMC,Terrain,Sport utility vehicle: Small,1500.0,G,9.2,7.8,8.6,0
2022,GMC,Terrain AWD,Sport utility vehicle: Small,1500.0,G,9.6,8.3,9.0,0
2022,GMC,Yukon,Sport utility vehicle: Standard,3000.0,D,11.2,8.7,10.1,0
2022,GMC,Yukon,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,GMC,Yukon (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,16.0,11.9,14.1,0
2022,GMC,Yukon 4WD,Sport utility vehicle: Standard,3000.0,D,11.7,9.0,10.5,0
2022,GMC,Yukon 4WD,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,GMC,Yukon 4WD (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,17.0,12.7,15.1,0
2022,GMC,Yukon 4WD,Sport utility vehicle: Standard,6200.0,PG,16.3,12.7,14.7,0
2022,GMC,Yukon 4WD (No Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.0,12.7,15.1,0
2022,GMC,Yukon XL,Sport utility vehicle: Standard,3000.0,D,11.2,8.7,10.1,0
2022,GMC,Yukon XL,Sport utility vehicle: Standard,5300.0,G,15.8,11.8,14.0,0
2022,GMC,Yukon XL (No Stop-Start),Sport utility vehicle: Standard,5300.0,G,16.0,11.9,14.1,0
2022,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,3000.0,D,11.7,9.0,10.5,0
